ytid,start_time,class,set
2891,0,drum kit,train
5126,0,drum kit,train
2649,0,drum kit,train
7057,0,drum kit,train
8364,0,drum kit,train
10468,0,drum kit,train
5640,0,drum kit,train
5898,0,drum kit,train
5873,0,drum kit,train
10483,0,drum kit,train
9091,0,drum kit,train
159,0,drum kit,train
7916,0,drum kit,train
9085,0,drum kit,train
5867,0,drum kit,train
165,0,drum kit,train
7080,0,drum kit,train
5697,0,drum kit,train
3580,0,drum kit,train
2846,0,drum kit,train
9913,0,drum kit,train
603,0,drum kit,train
9907,0,drum kit,train
1383,0,drum kit,train
3594,0,drum kit,train
2852,0,drum kit,train
5683,0,drum kit,train
171,0,drum kit,train
7094,0,drum kit,train
9126,0,drum kit,train
6215,0,drum kit,train
2073,0,drum kit,train
10252,0,drum kit,train
4364,0,drum kit,train
9898,0,drum kit,train
950,0,drum kit,train
9640,0,drum kit,train
7679,0,drum kit,train
9654,0,drum kit,train
6567,0,drum kit,train
10246,0,drum kit,train
2701,0,drum kit,train
4370,0,drum kit,train
4416,0,drum kit,train
5708,0,drum kit,train
2067,0,drum kit,train
3351,0,drum kit,train
1546,0,drum kit,train
8204,0,drum kit,train
7651,0,drum kit,train
8562,0,drum kit,train
7889,0,drum kit,train
1220,0,drum kit,train
2729,0,drum kit,train
5046,0,drum kit,train
5052,0,drum kit,train
7645,0,drum kit,train
978,0,drum kit,train
9668,0,drum kit,train
1234,0,drum kit,train
8210,0,drum kit,train
3345,0,drum kit,train
5734,0,drum kit,train
7876,0,drum kit,train
10291,0,drum kit,train
10285,0,drum kit,train
7862,0,drum kit,train
8589,0,drum kit,train
5913,0,drum kit,train
3392,0,drum kit,train
5085,0,drum kit,train
777,0,drum kit,train
9873,0,drum kit,train
7686,0,drum kit,train
2926,0,drum kit,train
5091,0,drum kit,train
2098,0,drum kit,train
8984,0,drum kit,train
9442,0,drum kit,train
4166,0,drum kit,train
5278,0,drum kit,train
2517,0,drum kit,train
10050,0,drum kit,train
4600,0,drum kit,train
6017,0,drum kit,train
9324,0,drum kit,train
1778,0,drum kit,train
6003,0,drum kit,train
9330,0,drum kit,train
2265,0,drum kit,train
4614,0,drum kit,train
4172,0,drum kit,train
6765,0,drum kit,train
8748,0,drum kit,train
5244,0,drum kit,train
1022,0,drum kit,train
6995,0,drum kit,train
7335,0,drum kit,train
1744,0,drum kit,train
5522,0,drum kit,train
3153,0,drum kit,train
5536,0,drum kit,train
3147,0,drum kit,train
7321,0,drum kit,train
1750,0,drum kit,train
1036,0,drum kit,train
6759,0,drum kit,train
8774,0,drum kit,train
3621,0,drum kit,train
3812,0,drum kit,train
10093,0,drum kit,train
549,0,drum kit,train
9481,0,drum kit,train
1963,0,drum kit,train
1977,0,drum kit,train
8953,0,drum kit,train
10087,0,drum kit,train
7490,0,drum kit,train
6956,0,drum kit,train
575,0,drum kit,train
4199,0,drum kit,train
3190,0,drum kit,train
4827,0,drum kit,train
213,0,drum kit,train
3184,0,drum kit,train
5293,0,drum kit,train
561,0,drum kit,train
3823,0,drum kit,test
7489,0,drum kit,test
6998,0,drum kit,test
6026,0,drum kit,test
1775,0,drum kit,test
1007,0,drum kit,test
5936,0,drum kit,test
6595,0,drum kit,test
8209,0,drum kit,test
9665,0,drum kit,test
7648,0,drum kit,test
4369,0,drum kit,test
785,0,drum kit,test
7660,0,drum kit,test
949,0,drum kit,test
7674,0,drum kit,test
7112,0,drum kit,test
2877,0,drum kit,test
8396,0,drum kit,test
7728,0,drum kit,test
4221,0,drum kit,test
6344,0,drum kit,test
7714,0,drum kit,test
8355,0,drum kit,test
430,0,drum kit,test
356,0,drum kit,test
4962,0,drum kit,test
5329,0,drum kit,test
6608,0,drum kit,test
3002,0,drum kit,test
1172,0,drum kit,test
4778,0,drum kit,test
6147,0,drum kit,test
3759,0,drum kit,test
6635,0,drum kit,test
6153,0,drum kit,test
3567,0,drum kit,test
6437,0,drum kit,test
3413,0,drum kit,test
1562,0,drum kit,test
7107,0,drum kit,test
2057,0,drum kit,test
8208,0,drum kit,test
10262,0,drum kit,test
960,0,drum kit,test
4618,0,drum kit,test
586,0,drum kit,test
7305,0,drum kit,test
6999,0,drum kit,test
2527,0,drum kit,test
4817,0,drum kit,test
2296,0,drum kit,test
579,0,drum kit,test
4183,0,drum kit,test
3820,0,drum kit,test
7449,0,drum kit,test
4140,0,drum kit,test
2257,0,drum kit,test
1986,0,drum kit,test
7475,0,drum kit,test
584,0,drum kit,test
2928,0,drum kit,test
7844,0,drum kit,test
10274,0,drum kit,test
4356,0,drum kit,test
5048,0,drum kit,test
4418,0,drum kit,test
8544,0,drum kit,test
786,0,drum kit,test
619,0,drum kit,test
5841,0,drum kit,test
8381,0,drum kit,test
6421,0,drum kit,test
9706,0,drum kit,test
4222,0,drum kit,test
5882,0,drum kit,test
3203,0,drum kit,test
1414,0,drum kit,test
7717,0,drum kit,test
4791,0,drum kit,test
2492,0,drum kit,test
8197,0,drum kit,test
355,0,drum kit,test
4034,0,drum kit,test
6145,0,drum kit,test
2337,0,drum kit,test
4008,0,drum kit,test
1616,0,drum kit,test
3014,0,drum kit,test
5459,0,drum kit,test
9505,0,drum kit,test
3982,0,drum kit,test
9277,0,drum kit,test
2322,0,drum kit,test
1818,0,drum kit,test
6187,0,drum kit,test
7070,0,drum kit,test
7064,0,drum kit,test
5115,0,drum kit,test
8419,0,drum kit,test
5897,0,drum kit,test
8380,0,drum kit,test
6385,0,drum kit,test
4592,0,drum kit,test
7110,0,drum kit,test
793,0,drum kit,test
2726,0,drum kit,test
7138,0,drum kit,test
4425,0,drum kit,test
2732,0,drum kit,test
7306,0,drum kit,test
5277,0,drum kit,test
585,0,drum kit,test
7460,0,drum kit,test
1005,0,drum kit,test
7312,0,drum kit,test
2530,0,drum kit,test
3809,0,drum kit,test
6971,0,drum kit,test
4828,0,drum kit,test
3821,0,drum kit,test
6795,0,drum kit,test
208,0,drum kit,test
6961,0,drum kit,test
1798,0,drum kit,test
5267,0,drum kit,test
8743,0,drum kit,test
581,0,drum kit,test
1983,0,drum kit,test
1029,0,drum kit,test
9313,0,drum kit,test
3158,0,drum kit,test
4637,0,drum kit,test
7855,0,drum kit,test
6587,0,drum kit,test
5703,0,drum kit,test
1571,0,drum kit,test
5717,0,drum kit,test
3400,0,drum kit,test
7666,0,drum kit,test
973,0,drum kit,test
7128,0,drum kit,test
9105,0,drum kit,test
6222,0,drum kit,test
2859,0,drum kit,test
2681,0,drum kit,test
6418,0,drum kit,test
3560,0,drum kit,test
5677,0,drum kit,test
6356,0,drum kit,test
7048,0,drum kit,test
6815,0,drum kit,test
4019,0,drum kit,test
5461,0,drum kit,test
3010,0,drum kit,test
9273,0,drum kit,test
1149,0,drum kit,test
9515,0,drum kit,test
2332,0,drum kit,test
4743,0,drum kit,test
2455,0,drum kit,test
6155,0,drum kit,test
3011,0,drum kit,test
4795,0,drum kit,test
7049,0,drum kit,test
5662,0,drum kit,test
9058,0,drum kit,test
2119,0,drum kit,test
5676,0,drum kit,test
4568,0,drum kit,test
9919,0,drum kit,test
5851,0,drum kit,test
8385,0,drum kit,test
2870,0,drum kit,test
4352,0,drum kit,test
1558,0,drum kit,test
9886,0,drum kit,test
3373,0,drum kit,test
7840,0,drum kit,test
9689,0,drum kit,test
4636,0,drum kit,test
7303,0,drum kit,test
5500,0,drum kit,test
4193,0,drum kit,test
4839,0,drum kit,test
8795,0,drum kit,test
3167,0,drum kit,test
7315,0,drum kit,test
8026,0,drum kit,test
2245,0,drum kit,test
9476,0,drum kit,test
9853,0,drum kit,test
7856,0,drum kit,test
5714,0,drum kit,test
2709,0,drum kit,test
10266,0,drum kit,test
5847,0,drum kit,test
7077,0,drum kit,test
5674,0,drum kit,test
4556,0,drum kit,test
3952,0,drum kit,test
9258,0,drum kit,test
3761,0,drum kit,test
4032,0,drum kit,test
2443,0,drum kit,test
2325,0,drum kit,test
3984,0,drum kit,test
6142,0,drum kit,test
5339,0,drum kit,test
8153,0,drum kit,test
7274,0,drum kit,test
8621,0,drum kit,test
1163,0,drum kit,test
5488,0,drum kit,test
4796,0,drum kit,test
8806,0,drum kit,test
6803,0,drum kit,test
8190,0,drum kit,test
352,0,drum kit,test
4225,0,drum kit,test
811,0,drum kit,test
4543,0,drum kit,test
8437,0,drum kit,test
1361,0,drum kit,test
7710,0,drum kit,test
8423,0,drum kit,test
193,0,drum kit,test
5852,0,drum kit,test
7937,0,drum kit,test
4580,0,drum kit,test
2873,0,drum kit,test
2734,0,drum kit,test
7880,0,drum kit,test
9649,0,drum kit,test
3364,0,drum kit,test
5926,0,drum kit,test
7857,0,drum kit,test
7843,0,drum kit,test
10298,0,drum kit,test
2278,0,drum kit,test
3166,0,drum kit,test
5271,0,drum kit,test
10059,0,drum kit,test
8755,0,drum kit,test
9488,0,drum kit,test
4849,0,drum kit,test
6938,0,drum kit,test
8901,0,drum kit,test
8929,0,drum kit,test
533,0,drum kit,test
9410,0,drum kit,test
10016,0,drum kit,test
2579,0,drum kit,test
8732,0,drum kit,test
7401,0,drum kit,test
1070,0,drum kit,test
2948,0,drum kit,test
725,0,drum kit,test
2021,0,drum kit,test
2753,0,drum kit,test
8256,0,drum kit,test
7171,0,drum kit,test
3317,0,drum kit,test
4478,0,drum kit,test
7788,0,drum kit,test
4281,0,drum kit,test
2828,0,drum kit,test
9014,0,drum kit,test
5148,0,drum kit,test
2169,0,drum kit,test
8322,0,drum kit,test
5612,0,drum kit,test
2394,0,drum kit,test
8875,0,drum kit,test
1851,0,drum kit,test
1879,0,drum kit,test
10162,0,drum kit,test
1662,0,drum kit,test
6119,0,drum kit,test
2418,0,drum kit,test
8647,0,drum kit,test
9571,0,drum kit,test
10177,0,drum kit,test
4914,0,drum kit,test
334,0,drum kit,test
4900,0,drum kit,test
4096,0,drum kit,test
4082,0,drum kit,test
3935,0,drum kit,test
687,0,drum kit,test
3510,0,drum kit,test
6326,0,drum kit,test
9767,0,drum kit,test
7992,0,drum kit,test
678,0,drum kit,test
3316,0,drum kit,test
9161,0,drum kit,test
2034,0,drum kit,test
7414,0,drum kit,test
7366,0,drum kit,test
8055,0,drum kit,test
8733,0,drum kit,test
6736,0,drum kit,test
4647,0,drum kit,test
4874,0,drum kit,test
4684,0,drum kit,test
4690,0,drum kit,test
3699,0,drum kit,test
4686,0,drum kit,test
256,0,drum kit,test
3894,0,drum kit,test
3658,0,drum kit,test
9375,0,drum kit,test
1067,0,drum kit,test
3664,0,drum kit,test
281,0,drum kit,test
732,0,drum kit,test
4296,0,drum kit,test
2181,0,drum kit,test
5822,0,drum kit,test
6495,0,drum kit,test
2803,0,drum kit,test
134,0,drum kit,test
9765,0,drum kit,test
9759,0,drum kit,test
5163,0,drum kit,test
6683,0,drum kit,test
6898,0,drum kit,test
8679,0,drum kit,test
3704,0,drum kit,test
3710,0,drum kit,test
1661,0,drum kit,test
8122,0,drum kit,test
4042,0,drum kit,test
8678,0,drum kit,test
4724,0,drum kit,test
2341,0,drum kit,test
1853,0,drum kit,test
1476,0,drum kit,test
7991,0,drum kit,test
4240,0,drum kit,test
10376,0,drum kit,test
2631,0,drum kit,test
2625,0,drum kit,test
20,0,drum kit,test
8485,0,drum kit,test
2816,0,drum kit,test
2802,0,drum kit,test
5189,0,drum kit,test
1489,0,drum kit,test
6279,0,drum kit,test
5980,0,drum kit,test
2037,0,drum kit,test
9837,0,drum kit,test
3665,0,drum kit,test
280,0,drum kit,test
6047,0,drum kit,test
9374,0,drum kit,test
4650,0,drum kit,test
4122,0,drum kit,test
3856,0,drum kit,test
6902,0,drum kit,test
8907,0,drum kit,test
8913,0,drum kit,test
8720,0,drum kit,test
5210,0,drum kit,test
6719,0,drum kit,test
2557,0,drum kit,test
9402,0,drum kit,test
4654,0,drum kit,test
6725,0,drum kit,test
9827,0,drum kit,test
5947,0,drum kit,test
2782,0,drum kit,test
8536,0,drum kit,test
1512,0,drum kit,test
10212,0,drum kit,test
9614,0,drum kit,test
8481,0,drum kit,test
5833,0,drum kit,test
6484,0,drum kit,test
5827,0,drum kit,test
7765,0,drum kit,test
8324,0,drum kit,test
3259,0,drum kit,test
2147,0,drum kit,test
7981,0,drum kit,test
2386,0,drum kit,test
1843,0,drum kit,test
3701,0,drum kit,test
10158,0,drum kit,test
7573,0,drum kit,test
1658,0,drum kit,test
6136,0,drum kit,test
10159,0,drum kit,test
8133,0,drum kit,test
5417,0,drum kit,test
2378,0,drum kit,test
454,0,drum kit,test
6877,0,drum kit,test
9588,0,drum kit,test
440,0,drum kit,test
7994,0,drum kit,test
4523,0,drum kit,test
9775,0,drum kit,test
865,0,drum kit,test
3270,0,drum kit,test
19,0,drum kit,test
9749,0,drum kit,test
6485,0,drum kit,test
9952,0,drum kit,test
6240,0,drum kit,test
4443,0,drum kit,test
7162,0,drum kit,test
8251,0,drum kit,test
3304,0,drum kit,test
5761,0,drum kit,test
1261,0,drum kit,test
4319,0,drum kit,test
7189,0,drum kit,test
9826,0,drum kit,test
8709,0,drum kit,test
10011,0,drum kit,test
4641,0,drum kit,test
7348,0,drum kit,test
1739,0,drum kit,test
2218,0,drum kit,test
6718,0,drum kit,test
5205,0,drum kit,test
5588,0,drum kit,test
8912,0,drum kit,test
4872,0,drum kit,test
6917,0,drum kit,test
534,0,drum kit,test
3879,0,drum kit,test
4864,0,drum kit,test
2583,0,drum kit,test
4694,0,drum kit,test
3689,0,drum kit,test
8737,0,drum kit,test
8723,0,drum kit,test
5549,0,drum kit,test
6040,0,drum kit,test
10013,0,drum kit,test
6732,0,drum kit,test
2795,0,drum kit,test
6242,0,drum kit,test
5039,0,drum kit,test
5824,0,drum kit,test
5603,0,drum kit,test
9993,0,drum kit,test
1317,0,drum kit,test
6336,0,drum kit,test
4253,0,drum kit,test
6322,0,drum kit,test
4910,0,drum kit,test
8694,0,drum kit,test
6861,0,drum kit,test
6849,0,drum kit,test
6685,0,drum kit,test
1101,0,drum kit,test
9549,0,drum kit,test
9575,0,drum kit,test
2347,0,drum kit,test
6647,0,drum kit,test
10166,0,drum kit,test
4044,0,drum kit,test
4722,0,drum kit,test
1672,0,drum kit,test
9548,0,drum kit,test
7571,0,drum kit,test
5400,0,drum kit,test
7217,0,drum kit,test
4093,0,drum kit,test
3924,0,drum kit,test
8871,0,drum kit,test
8865,0,drum kit,test
3930,0,drum kit,test
1699,0,drum kit,test
4911,0,drum kit,test
3918,0,drum kit,test
4905,0,drum kit,test
4252,0,drum kit,test
4520,0,drum kit,test
1316,0,drum kit,test
6479,0,drum kit,test
9986,0,drum kit,test
3298,0,drum kit,test
2186,0,drum kit,test
9979,0,drum kit,test
2804,0,drum kit,test
10210,0,drum kit,test
5038,0,drum kit,test
6257,0,drum kit,test
4454,0,drum kit,test
906,0,drum kit,test
9616,0,drum kit,test
7613,0,drum kit,test
1262,0,drum kit,test
5004,0,drum kit,test
1504,0,drum kit,test
8246,0,drum kit,test
5776,0,drum kit,test
4483,0,drum kit,test
2780,0,drum kit,test
2964,0,drum kit,test
6041,0,drum kit,test
6069,0,drum kit,test
1706,0,drum kit,test
3111,0,drum kit,test
4695,0,drum kit,test
506,0,drum kit,test
512,0,drum kit,test
4840,0,drum kit,test
4673,0,drum kit,test
2202,0,drum kit,test
6716,0,drum kit,test
1737,0,drum kit,test
7434,0,drum kit,test
7805,0,drum kit,test
1284,0,drum kit,test
10221,0,drum kit,test
2772,0,drum kit,test
7622,0,drum kit,test
8511,0,drum kit,test
1535,0,drum kit,test
6528,0,drum kit,test
10209,0,drum kit,test
10382,0,drum kit,test
5196,0,drum kit,test
9974,0,drum kit,test
9753,0,drum kit,test
7756,0,drum kit,test
5155,0,drum kit,test
10143,0,drum kit,test
8667,0,drum kit,test
7540,0,drum kit,test
6138,0,drum kit,test
5342,0,drum kit,test
8128,0,drum kit,test
4060,0,drum kit,test
4921,0,drum kit,test
9587,0,drum kit,test
5154,0,drum kit,test
8470,0,drum kit,test
9752,0,drum kit,test
3519,0,drum kit,test
10340,0,drum kit,test
6313,0,drum kit,test
1497,0,drum kit,test
103,0,drum kit,test
9975,0,drum kit,test
2820,0,drum kit,test
5020,0,drum kit,test
6515,0,drum kit,test
5008,0,drum kit,test
3479,0,drum kit,test
4316,0,drum kit,test
6298,0,drum kit,test
5791,0,drum kit,test
2968,0,drum kit,test
7810,0,drum kit,test
9197,0,drum kit,test
5550,0,drum kit,test
7421,0,drum kit,test
1939,0,drum kit,test
4841,0,drum kit,test
1911,0,drum kit,test
6932,0,drum kit,test
505,0,drum kit,test
10034,0,drum kit,test
8076,0,drum kit,test
5963,0,drum kit,test
7806,0,drum kit,test
9803,0,drum kit,test
4499,0,drum kit,test
9817,0,drum kit,test
4314,0,drum kit,test
1244,0,drum kit,test
7635,0,drum kit,test
6259,0,drum kit,test
5036,0,drum kit,test
7966,0,drum kit,test
129,0,drum kit,test
897,0,drum kit,test
673,0,drum kit,test
2163,0,drum kit,test
7741,0,drum kit,test
5630,0,drum kit,test
8314,0,drum kit,test
3533,0,drum kit,test
868,0,drum kit,test
1697,0,drum kit,test
5397,0,drum kit,test
1668,0,drum kit,test
8880,0,drum kit,test
6885,0,drum kit,test
4738,0,drum kit,test
8103,0,drum kit,test
7230,0,drum kit,test
5433,0,drum kit,test
4705,0,drum kit,test
2374,0,drum kit,test
9221,0,drum kit,test
9235,0,drum kit,test
1669,0,drum kit,test
7218,0,drum kit,test
4711,0,drum kit,test
1682,0,drum kit,test
316,0,drum kit,test
8842,0,drum kit,test
3903,0,drum kit,test
10357,0,drum kit,test
699,0,drum kit,test
2189,0,drum kit,test
5180,0,drum kit,test
5037,0,drum kit,test
3446,0,drum kit,test
909,0,drum kit,test
1523,0,drum kit,test
3334,0,drum kit,test
10237,0,drum kit,test
5792,0,drum kit,test
9194,0,drum kit,test
9341,0,drum kit,test
2599,0,drum kit,test
5580,0,drum kit,test
1094,0,drum kit,test
5225,0,drum kit,test
4891,0,drum kit,test
8073,0,drum kit,test
5219,0,drum kit,test
4107,0,drum kit,test
2210,0,drum kit,test
9351,0,drum kit,test
7181,0,drum kit,test
919,0,drum kit,test
6512,0,drum kit,test
2827,0,drum kit,test
3293,0,drum kit,test
5812,0,drum kit,test
9782,0,drum kit,test
7977,0,drum kit,test
5635,0,drum kit,test
7988,0,drum kit,test
845,0,drum kit,test
9755,0,drum kit,test
10435,0,drum kit,test
6314,0,drum kit,test
7585,0,drum kit,test
5392,0,drum kit,test
3720,0,drum kit,test
3046,0,drum kit,test
3052,0,drum kit,test
9219,0,drum kit,test
7552,0,drum kit,test
6894,0,drum kit,test
4715,0,drum kit,test
6117,0,drum kit,test
8884,0,drum kit,test
2417,0,drum kit,test
6103,0,drum kit,test
2365,0,drum kit,test
3721,0,drum kit,test
1650,0,drum kit,test
449,0,drum kit,test
4927,0,drum kit,test
6842,0,drum kit,test
850,0,drum kit,test
8338,0,drum kit,test
10420,0,drum kit,test
8462,0,drum kit,test
5620,0,drum kit,test
8476,0,drum kit,test
878,0,drum kit,test
10226,0,drum kit,test
2007,0,drum kit,test
2775,0,drum kit,test
1532,0,drum kit,test
9185,0,drum kit,test
7816,0,drum kit,test
4489,0,drum kit,test
5783,0,drum kit,test
10024,0,drum kit,test
2577,0,drum kit,test
1730,0,drum kit,test
3127,0,drum kit,test
3133,0,drum kit,test
8933,0,drum kit,test
1095,0,drum kit,test
3680,0,drum kit,test
265,0,drum kit,test
5597,0,drum kit,test
7425,0,drum kit,test
5232,0,drum kit,test
4886,0,drum kit,test
8702,0,drum kit,test
4110,0,drum kit,test
9352,0,drum kit,test
1295,0,drum kit,test
5781,0,drum kit,test
2978,0,drum kit,test
5965,0,drum kit,test
3327,0,drum kit,test
10218,0,drum kit,test
8514,0,drum kit,test
8500,0,drum kit,test
3333,0,drum kit,test
1524,0,drum kit,test
932,0,drum kit,test
1518,0,drum kit,test
4460,0,drum kit,test
7790,0,drum kit,test
4500,0,drum kit,test
9742,0,drum kit,test
3509,0,drum kit,test
6303,0,drum kit,test
477,0,drum kit,test
6129,0,drum kit,test
1646,0,drum kit,test
9232,0,drum kit,test
7578,0,drum kit,test
6672,0,drum kit,test
8887,0,drum kit,test
10153,0,drum kit,test
5435,0,drum kit,test
8677,0,drum kit,test
9569,0,drum kit,test
6699,0,drum kit,test
9757,0,drum kit,test
13,0,drum kit,test
1445,0,drum kit,test
7752,0,drum kit,test
9970,0,drum kit,test
3291,0,drum kit,test
5019,0,drum kit,test
6276,0,drum kit,test
9145,0,drum kit,test
2004,0,drum kit,test
1243,0,drum kit,test
7140,0,drum kit,test
3440,0,drum kit,test
1294,0,drum kit,test
9353,0,drum kit,test
3130,0,drum kit,test
4139,0,drum kit,test
9409,0,drum kit,test
8071,0,drum kit,test
8918,0,drum kit,test
4688,0,drum kit,test
559,0,drum kit,test
4837,0,drum kit,test
203,0,drum kit,test
3194,0,drum kit,test
6952,0,drum kit,test
6761,0,drum kit,test
4610,0,drum kit,test
8980,0,drum kit,test
1032,0,drum kit,test
8764,0,drum kit,test
10068,0,drum kit,test
10295,0,drum kit,test
3396,0,drum kit,test
6205,0,drum kit,test
4374,0,drum kit,test
9888,0,drum kit,test
6577,0,drum kit,test
1218,0,drum kit,test
2077,0,drum kit,test
4348,0,drum kit,test
3427,0,drum kit,test
5863,0,drum kit,test
5687,0,drum kit,test
2856,0,drum kit,test
2671,0,drum kit,test
74,0,drum kit,test
1422,0,drum kit,test
2881,0,drum kit,test
10478,0,drum kit,test
8189,0,drum kit,test
5485,0,drum kit,test
6198,0,drum kit,test
4002,0,drum kit,test
3779,0,drum kit,test
3989,0,drum kit,test
7523,0,drum kit,test
3745,0,drum kit,test
5334,0,drum kit,test
4995,0,drum kit,test
4759,0,drum kit,test
5447,0,drum kit,test
10121,0,drum kit,test
10135,0,drum kit,test
4765,0,drum kit,test
4956,0,drum kit,test
3793,0,drum kit,test
5484,0,drum kit,test
5889,0,drum kit,test
5123,0,drum kit,test
7734,0,drum kit,test
8407,0,drum kit,test
10451,0,drum kit,test
606,0,drum kit,test
7091,0,drum kit,test
7913,0,drum kit,test
5725,0,drum kit,test
7132,0,drum kit,test
10243,0,drum kit,test
5080,0,drum kit,test
9686,0,drum kit,test
8003,0,drum kit,test
3630,0,drum kit,test
8017,0,drum kit,test
6012,0,drum kit,test
4163,0,drum kit,test
2512,0,drum kit,test
6006,0,drum kit,test
564,0,drum kit,test
4836,0,drum kit,test
1966,0,drum kit,test
558,0,drum kit,test
3197,0,drum kit,test
4607,0,drum kit,test
8997,0,drum kit,test
1743,0,drum kit,test
7326,0,drum kit,test
4149,0,drum kit,test
8773,0,drum kit,test
5914,0,drum kit,test
770,0,drum kit,test
2921,0,drum kit,test
1596,0,drum kit,test
4377,0,drum kit,test
10241,0,drum kit,test
1569,0,drum kit,test
5727,0,drum kit,test
2048,0,drum kit,test
3342,0,drum kit,test
7905,0,drum kit,test
7087,0,drum kit,test
1409,0,drum kit,test
8439,0,drum kit,test
10453,0,drum kit,test
5135,0,drum kit,test
2882,0,drum kit,test
4559,0,drum kit,test
3785,0,drum kit,test
7291,0,drum kit,test
4015,0,drum kit,test
7508,0,drum kit,test
2470,0,drum kit,test
5445,0,drum kit,test
9518,0,drum kit,test
5322,0,drum kit,test
7521,0,drum kit,test
2317,0,drum kit,test
6824,0,drum kit,test
9281,0,drum kit,test
3551,0,drum kit,test
6415,0,drum kit,test
4202,0,drum kit,test
2854,0,drum kit,test
5685,0,drum kit,test
2840,0,drum kit,test
7910,0,drum kit,test
8570,0,drum kit,test
8216,0,drum kit,test
10268,0,drum kit,test
5068,0,drum kit,test
9120,0,drum kit,test
4404,0,drum kit,test
6005,0,drum kit,test
10056,0,drum kit,test
5518,0,drum kit,test
2277,0,drum kit,test
1795,0,drum kit,test
3182,0,drum kit,test
4821,0,drum kit,test
1971,0,drum kit,test
4825,0,drum kit,test
3192,0,drum kit,test
3838,0,drum kit,test
3810,0,drum kit,test
10085,0,drum kit,test
6029,0,drum kit,test
7445,0,drum kit,test
8992,0,drum kit,test
2501,0,drum kit,test
2267,0,drum kit,test
6001,0,drum kit,test
2930,0,drum kit,test
4399,0,drum kit,test
3390,0,drum kit,test
1587,0,drum kit,test
3384,0,drum kit,test
9695,0,drum kit,test
2918,0,drum kit,test
6559,0,drum kit,test
2703,0,drum kit,test
8548,0,drum kit,test
7082,0,drum kit,test
7096,0,drum kit,test
173,0,drum kit,test
6388,0,drum kit,test
3596,0,drum kit,test
7900,0,drum kit,test
10318,0,drum kit,test
5130,0,drum kit,test
7041,0,drum kit,test
5656,0,drum kit,test
1424,0,drum kit,test
3555,0,drum kit,test
66,0,drum kit,test
2677,0,drum kit,test
6834,0,drum kit,test
6808,0,drum kit,test
4979,0,drum kit,test
9508,0,drum kit,test
4038,0,drum kit,test
9252,0,drum kit,test
7519,0,drum kit,test
4004,0,drum kit,test
3018,0,drum kit,test
3030,0,drum kit,test
8171,0,drum kit,test
3971,0,drum kit,test
8429,0,drum kit,test
4549,0,drum kit,test
3226,0,drum kit,test
9904,0,drum kit,test
2716,0,drum kit,test
4401,0,drum kit,test
1237,0,drum kit,test
8561,0,drum kit,test
5910,0,drum kit,test
748,0,drum kit,test
1592,0,drum kit,test
3391,0,drum kit,test
4171,0,drum kit,test
2514,0,drum kit,test
1035,0,drum kit,test
8763,0,drum kit,test
8944,0,drum kit,test
4830,0,drum kit,test
3185,0,drum kit,test
1792,0,drum kit,test
4198,0,drum kit,test
1786,0,drum kit,test
3807,0,drum kit,test
9319,0,drum kit,test
8007,0,drum kit,test
9331,0,drum kit,test
9457,0,drum kit,test
5279,0,drum kit,test
762,0,drum kit,test
3393,0,drum kit,test
1584,0,drum kit,test
776,0,drum kit,test
10290,0,drum kit,test
992,0,drum kit,test
6228,0,drum kit,test
2700,0,drum kit,test
10247,0,drum kit,test
616,0,drum kit,test
7081,0,drum kit,test
3230,0,drum kit,test
8365,0,drum kit,test
8417,0,drum kit,test
4205,0,drum kit,test
414,0,drum kit,test
9286,0,drum kit,test
3032,0,drum kit,test
3740,0,drum kit,test
2338,0,drum kit,test
3026,0,drum kit,test
6176,0,drum kit,test
6604,0,drum kit,test
8628,0,drum kit,test
3741,0,drum kit,test
3796,0,drum kit,test
2488,0,drum kit,test
415,0,drum kit,test
10440,0,drum kit,test
6407,0,drum kit,test
8370,0,drum kit,test
8416,0,drum kit,test
5132,0,drum kit,test
1340,0,drum kit,test
4589,0,drum kit,test
617,0,drum kit,test
788,0,drum kit,test
6201,0,drum kit,test
9683,0,drum kit,test
1585,0,drum kit,test
6771,0,drum kit,test
2271,0,drum kit,test
3806,0,drum kit,test
1793,0,drum kit,test
7484,0,drum kit,test
6942,0,drum kit,test
